"","Plot_names","EAST","NORTH","Year","District","Township"
"5556","N2648000E652000",652000,2648000,2014,"Mawlaik","Mawlaik"
"5557","N2648000E670000",670000,2648000,2014,"Mawlaik","Mawlaik"
"5558","N2648000E672000",672000,2648000,2014,"Mawlaik","Paungbyin"
"5559","N2648000E674000",674000,2648000,2014,"Mawlaik","Paungbyin"
"5560","N2648000E676000",676000,2648000,2014,"Mawlaik","Paungbyin"
"5561","N2648000E678000",678000,2648000,2014,"Mawlaik","Paungbyin"
"5562","N2648000E686000",686000,2648000,2014,"Mawlaik","Paungbyin"
"5563","N2648000E688000",688000,2648000,2014,"Mawlaik","Paungbyin"
"5564","N2648000E700000",7e+05,2648000,2014,"Mawlaik","Paungbyin"
"5565","N2648000E702000",702000,2648000,2014,"Mawlaik","Paungbyin"
"5566","N2648000E704000",704000,2648000,2014,"Mawlaik","Paungbyin"
"5567","N2648000E706000",706000,2648000,2014,"Mawlaik","Paungbyin"
"5568","N2648000E708000",708000,2648000,2015,"Katha","Pinlebu"
"5569","N2648000E710000",710000,2648000,2015,"Katha","Pinlebu"
"5570","N2648000E722000",722000,2648000,2015,"Katha","Pinlebu"
"5571","N2648000E764000",764000,2648000,2015,"Katha","Pinlebu"
"5572","N2648000E766000",766000,2648000,2015,"Katha","Wuntho"
"5573","N2648000E778000",778000,2648000,2015,"Katha","Wuntho"
"5574","N2648950E219196",219196,2648950,2015,"Katha","Katha"
"5575","N2649207E213203",213203,2649207,2015,"Katha","Katha"
"5576","N2649377E209210",209210,2649377,2015,"Katha","Htigyaing"
"5577","N2650000E635000",635000,2650000,2014,"Tamu","Tamu"
"5578","N2650000E638000",638000,2650000,2014,"Mawlaik","Mawlaik"
"5579","N2650000E641000",641000,2650000,2014,"Mawlaik","Mawlaik"
"5580","N2650000E656000",656000,2650000,2014,"Mawlaik","Paungbyin"
"5581","N2650000E668000",668000,2650000,2014,"Mawlaik","Mawlaik"
"5582","N2650000E670000",670000,2650000,2014,"Mawlaik","Mawlaik"
"5583","N2650000E672000",672000,2650000,2014,"Mawlaik","Paungbyin"
"5584","N2650000E674000",674000,2650000,2014,"Mawlaik","Paungbyin"
"5585","N2650000E676000",676000,2650000,2014,"Mawlaik","Paungbyin"
"5586","N2650000E678000",678000,2650000,2014,"Mawlaik","Paungbyin"
"5587","N2650000E680000",680000,2650000,2014,"Mawlaik","Paungbyin"
"5588","N2650000E692000",692000,2650000,2014,"Mawlaik","Paungbyin"
"5589","N2650000E698000",698000,2650000,2014,"Mawlaik","Paungbyin"
"5590","N2650000E700000",7e+05,2650000,2014,"Mawlaik","Paungbyin"
"5591","N2650000E701000",701000,2650000,2014,"Mawlaik","Paungbyin"
"5592","N2650000E704000",704000,2650000,2014,"Mawlaik","Paungbyin"
"5593","N2650000E706000",706000,2650000,2015,"Katha","Pinlebu"
"5594","N2650000E707000",707000,2650000,2015,"Katha","Pinlebu"
"5595","N2650000E720000",720000,2650000,2015,"Katha","Pinlebu"
"5596","N2650000E724000",724000,2650000,2015,"Katha","Pinlebu"
"5597","N2650000E764000",764000,2650000,2015,"Katha","Pinlebu"
"5598","N2651125E215291",215291,2651125,2015,"Katha","Katha"
"5599","N2651202E213288",213288,2651202,2015,"Katha","Katha"
"5600","N2652000E666000",666000,2652000,2014,"Mawlaik","Paungbyin"
"5601","N2652000E672000",672000,2652000,2014,"Mawlaik","Paungbyin"
"5602","N2652000E674000",674000,2652000,2014,"Mawlaik","Paungbyin"
"5603","N2652000E679000",679000,2652000,2014,"Mawlaik","Paungbyin"
"5604","N2652000E680000",680000,2652000,2014,"Mawlaik","Paungbyin"
"5605","N2652000E685000",685000,2652000,2014,"Mawlaik","Paungbyin"
"5606","N2652000E690000",690000,2652000,2014,"Mawlaik","Paungbyin"
"5607","N2652000E694000",694000,2652000,2014,"Mawlaik","Paungbyin"
"5608","N2652000E696000",696000,2652000,2014,"Mawlaik","Paungbyin"
"5609","N2652000E722000",722000,2652000,2015,"Katha","Pinlebu"
"5610","N2652000E724000",724000,2652000,2015,"Katha","Pinlebu"
"5611","N2652000E762000",762000,2652000,2015,"Katha","Pinlebu"
"5612","N2652000E764000",764000,2652000,2015,"Katha","Pinlebu"
"5613","N2652030E216334",216334,2652030,2015,"Katha","Katha"
"5614","N2652173E213303",213303,2652173,2015,"Katha","Katha"
"5615","N2652331E210337",210337,2652331,2015,"Katha","Htigyaing"
"5616","N2653000E635000",635000,2653000,2014,"Tamu","Tamu"
"5617","N2653000E638000",638000,2653000,2014,"Tamu","Tamu"
"5618","N2653000E641000",641000,2653000,2014,"Mawlaik","Mawlaik"
"5619","N2653000E671000",671000,2653000,2014,"Mawlaik","Paungbyin"
"5620","N2653000E674000",674000,2653000,2014,"Mawlaik","Paungbyin"
"5621","N2653000E683000",683000,2653000,2014,"Mawlaik","Paungbyin"
"5622","N2653000E686000",686000,2653000,2014,"Mawlaik","Paungbyin"
"5623","N2653000E692000",692000,2653000,2014,"Mawlaik","Paungbyin"
"5624","N2653000E707000",707000,2653000,2015,"Katha","Pinlebu"
"5625","N2653000E719000",719000,2653000,2015,"Katha","Pinlebu"
"5626","N2653000E722000",722000,2653000,2015,"Katha","Pinlebu"
"5627","N2653000E764000",764000,2653000,2015,"Katha","Pinlebu"
"5628","N2653000E767000",767000,2653000,2015,"Katha","Wuntho"
"5629","N2653000E770000",770000,2653000,2015,"Katha","Wuntho"
"5630","N2653373E209380",209380,2653373,2015,"Katha","Htigyaing"
"5631","N2654000E642000",642000,2654000,2014,"Mawlaik","Mawlaik"
"5632","N2654000E674000",674000,2654000,2014,"Mawlaik","Paungbyin"
"5633","N2654000E678000",678000,2654000,2014,"Mawlaik","Paungbyin"
"5634","N2654000E684000",684000,2654000,2014,"Mawlaik","Paungbyin"
"5635","N2654000E726000",726000,2654000,2015,"Katha","Pinlebu"
"5636","N2654000E766000",766000,2654000,2015,"Katha","Wuntho"
"5637","N2654000E770000",770000,2654000,2015,"Katha","Wuntho"
"5638","N2654000E772000",772000,2654000,2015,"Katha","Wuntho"
"5639","N2654943E219452",219452,2654943,2015,"Katha","Katha"
"5640","N2655044E215388",215388,2655044,2015,"Katha","Katha"
"5641","N2655192E213453",213453,2655192,2015,"Katha","Htigyaing"
"5642","N2655582E204470",204470,2655582,2015,"Katha","Htigyaing"
"5643","N2656000E636000",636000,2656000,2014,"Tamu","Tamu"
"5644","N2656000E638000",638000,2656000,2014,"Tamu","Tamu"
"5645","N2656000E652000",652000,2656000,2014,"Tamu","Tamu"
"5646","N2656000E653000",653000,2656000,2014,"Mawlaik","Paungbyin"
"5647","N2656000E672000",672000,2656000,2014,"Mawlaik","Paungbyin"
"5648","N2656000E674000",674000,2656000,2014,"Mawlaik","Paungbyin"
"5649","N2656000E676000",676000,2656000,2014,"Mawlaik","Paungbyin"
"5650","N2656000E678000",678000,2656000,2014,"Mawlaik","Paungbyin"
"5651","N2656000E683000",683000,2656000,2014,"Mawlaik","Paungbyin"
"5652","N2656000E686000",686000,2656000,2014,"Mawlaik","Paungbyin"
"5653","N2656000E701000",701000,2656000,2014,"Mawlaik","Paungbyin"
"5654","N2656000E704000",704000,2656000,2014,"Mawlaik","Paungbyin"
"5655","N2656000E707000",707000,2656000,2014,"Mawlaik","Paungbyin"
"5656","N2656000E728000",728000,2656000,2015,"Katha","Pinlebu"
"5657","N2656000E758000",758000,2656000,2015,"Katha","Pinlebu"
"5658","N2656000E760000",760000,2656000,2015,"Katha","Pinlebu"
"5659","N2656000E764000",764000,2656000,2015,"Katha","Pinlebu"
"5660","N2656000E766000",766000,2656000,2015,"Katha","Pinlebu"
"5661","N2656000E767000",767000,2656000,2015,"Katha","Wuntho"
"5662","N2656000E770000",770000,2656000,2015,"Katha","Wuntho"
"5663","N2656000E776000",776000,2656000,2015,"Katha","Wuntho"
"5664","N2657020E217535",217535,2657020,2015,"Katha","Katha"
"5665","N2657107E215539",215539,2657107,2015,"Katha","Katha"
"5666","N2657938E219575",219575,2657938,2015,"Katha","Katha"
"5667","N2658000E656000",656000,2658000,2014,"Mawlaik","Paungbyin"
"5668","N2658000E664000",664000,2658000,2014,"Mawlaik","Paungbyin"
"5669","N2658000E666000",666000,2658000,2014,"Mawlaik","Paungbyin"
"5670","N2658000E668000",668000,2658000,2014,"Mawlaik","Paungbyin"
"5671","N2658000E670000",670000,2658000,2014,"Mawlaik","Paungbyin"
"5672","N2658000E672000",672000,2658000,2014,"Mawlaik","Paungbyin"
"5673","N2658000E674000",674000,2658000,2014,"Mawlaik","Paungbyin"
"5674","N2658000E676000",676000,2658000,2014,"Mawlaik","Paungbyin"
"5675","N2658000E678000",678000,2658000,2014,"Mawlaik","Paungbyin"
"5676","N2658000E684000",684000,2658000,2014,"Mawlaik","Paungbyin"
"5677","N2658000E698000",698000,2658000,2014,"Mawlaik","Paungbyin"
"5678","N2658000E704000",704000,2658000,2014,"Mawlaik","Paungbyin"
"5679","N2658000E708000",708000,2658000,2014,"Mawlaik","Paungbyin"
"5680","N2658000E757999",757999,2658000,2015,"Katha","Pinlebu"
"5681","N2658000E760000",760000,2658000,2015,"Katha","Pinlebu"
"5682","N2658000E770000",770000,2658000,2015,"Katha","Wuntho"
"5683","N2658000E772000",772000,2658000,2015,"Katha","Wuntho"
"5684","N2658582E204601",204601,2658582,2015,"Katha","Indaw"
"5685","N2658710E201604",201604,2658710,2015,"Katha","Indaw"
"5686","N2659000E644000",644000,2659000,2014,"Tamu","Tamu"
"5687","N2659000E653000",653000,2659000,2014,"Mawlaik","Paungbyin"
"5688","N2659000E656000",656000,2659000,2014,"Mawlaik","Paungbyin"
"5689","N2659000E698000",698000,2659000,2014,"Mawlaik","Paungbyin"
"5690","N2659000E782000",782000,2659000,2015,"Katha","Wuntho"
"5691","N2659108E215627",215627,2659108,2015,"Katha","Katha"
"5692","N2659194E213630",213630,2659194,2015,"Katha","Htigyaing"
"5693","N2660000E668000",668000,2660000,2014,"Mawlaik","Paungbyin"
"5694","N2660000E670000",670000,2660000,2014,"Mawlaik","Paungbyin"
"5695","N2660000E672000",672000,2660000,2014,"Mawlaik","Paungbyin"
